Record Length,20480,,Source,CH2
Sample Interval, CH2:0.0000080000000,,Second,Volt
,,, 0.05880799890,0.04000
,,, 0.05881600082,0.04000
,,, 0.05882399902,0.00
,,, 0.05883200094,0.00
,,, 0.05883999914,0.00
,,, 0.05884800106,0.00
,,, 0.05885599926,0.00
,,, 0.05886400118,0.00
,,, 0.05887199938,0.00
,,, 0.05888000131,0.00
,,, 0.05888799950,0.00
,,, 0.05889600143,0.00
,,, 0.05890399963,0.00
,,, 0.05891200155,0.00
,,, 0.05891999975,0.00
,,, 0.05892800167,0.00
,,, 0.05893599987,0.00
,,, 0.05894399807,0.00
,,, 0.05895199999,0.04000
,,, 0.05895999819,0.04000
,,, 0.05896800011,0.00
,,, 0.05897599831,0.08000
,,, 0.05898400024,0.00
,,, 0.05899199843,0.04000
,,, 0.05900000036,0.00
,,, 0.05900799856,0.00
,,, 0.05901600048,0.00
,,, 0.05902399868,0.00
,,, 0.05903200060,0.04000
,,, 0.05903999880,0.00
,,, 0.05904800072,0.00
,,, 0.05905599892,0.04000
,,, 0.05906400084,0.00
,,, 0.05907199904,0.04000
,,, 0.05908000097,0.00
,,, 0.05908799917,0.00
,,, 0.05909600109,0.00
,,, 0.05910399929,0.00
,,, 0.05911200121,0.00
,,, 0.05911999941,0.00
,,, 0.05912800133,0.00
,,, 0.05913599953,0.00
,,, 0.05914400145,0.00
,,, 0.05915199965,0.00
,,, 0.05916000158,0.00
,,, 0.05916799977,0.00
,,, 0.05917600170,0.00
,,, 0.05918399990,0.00
,,, 0.05919199809,0.00
,,, 0.05920000002,0.00
,,, 0.05920799822,0.00
,,, 0.05921600014,0.00
,,, 0.05922399834,0.00
,,, 0.05923200026,0.00
,,, 0.05923999846,0.00
,,, 0.05924800038,0.00
,,, 0.05925599858,0.00
,,, 0.05926400051,0.00
,,, 0.05927199870,0.00
,,, 0.05928000063,0.04000
,,, 0.05928799883,0.00
,,, 0.05929600075,0.00
,,, 0.05930399895,0.08000
,,, 0.05931200087,0.04000
,,, 0.05931999907,0.00
,,, 0.05932800099,0.04000
,,, 0.05933599919,0.00
,,, 0.05934400111,0.00
,,, 0.05935199931,0.04000
,,, 0.05936000124,0.00
,,, 0.05936799943,0.00
,,, 0.05937600136,0.00
,,, 0.05938399956,0.00
,,, 0.05939200148,0.00
,,, 0.05939999968,0.00
,,, 0.05940800160,0.00
,,, 0.05941599980,0.04000
,,, 0.05942399800,0.00
,,, 0.05943199992,0.08000
,,, 0.05943999812,0.00
,,, 0.05944800004,0.08000
,,, 0.05945599824,0.00
,,, 0.05946400017,0.00
,,, 0.05947199836,0.00
,,, 0.05948000029,0.00
,,, 0.05948799849,0.00
,,, 0.05949600041,0.00
,,, 0.05950399861,0.00
,,, 0.05951200053,0.00
,,, 0.05951999873,0.00
,,, 0.05952800065,0.00
,,, 0.05953599885,0.00
,,, 0.05954400077,0.00
,,, 0.05955199897,0.00
,,, 0.05956000090,0.00
,,, 0.05956799909,0.00
,,, 0.05957600102,0.00
,,, 0.05958399922,0.04000
,,, 0.05959200114,0.00
,,, 0.05959999934,0.00
,,, 0.05960800126,0.04000
,,, 0.05961599946,0.00
,,, 0.05962400138,0.04000
,,, 0.05963199958,0.00
,,, 0.05964000151,0.00
,,, 0.05964799970,0.00
,,, 0.05965600163,0.00
,,, 0.05966399983,0.00
,,, 0.05967199802,0.00
,,, 0.05967999995,0.00
,,, 0.05968799815,0.00
,,, 0.05969600007,0.00
,,, 0.05970399827,0.00
,,, 0.05971200019,0.00
,,, 0.05971999839,0.00
,,, 0.05972800031,0.04000
,,, 0.05973599851,0.00
,,, 0.05974400043,0.00
,,, 0.05975199863,0.04000
,,, 0.05976000056,0.00
,,, 0.05976799875,0.04000
,,, 0.05977600068,0.00
,,, 0.05978399888,0.00
,,, 0.05979200080,0.00
,,, 0.05979999900,0.00
,,, 0.05980800092,0.00
,,, 0.05981599912,0.00
,,, 0.05982400104,0.08000
,,, 0.05983199924,0.00
,,, 0.05984000117,0.00
,,, 0.05984799936,0.00
,,, 0.05985600129,0.00
,,, 0.05986399949,0.00
,,, 0.05987200141,0.00
,,, 0.05987999961,0.04000
,,, 0.05988800153,0.08000
,,, 0.05989599973,0.00
,,, 0.05990400165,0.00
,,, 0.05991199985,0.00
,,, 0.05991999805,0.00
,,, 0.05992799997,0.00
,,, 0.05993599817,0.08000
,,, 0.05994400010,0.00
,,, 0.05995199829,0.00
,,, 0.05996000022,0.00
,,, 0.05996799842,0.04000
,,, 0.05997600034,0.00
,,, 0.05998399854,0.04000
,,, 0.05999200046,0.00
,,, 0.05999999866,0.00
,,, 0.06000800058,0.00
,,, 0.06001599878,0.00
,,, 0.06002400070,0.00
,,, 0.06003199890,0.00
,,, 0.06004000083,0.00
,,, 0.06004799902,0.00
,,, 0.06005600095,0.04000
,,, 0.06006399915,0.04000
,,, 0.06007200107,0.00
,,, 0.06007999927,0.00
,,, 0.06008800119,0.00
,,, 0.06009599939,0.00
,,, 0.06010400131,0.00
,,, 0.06011199951,0.00
,,, 0.06012000144,0.00
,,, 0.06012799963,0.00
,,, 0.06013600156,0.00
,,, 0.06014399976,0.08000
,,, 0.06015200168,0.04000
,,, 0.06015999988,0.00
,,, 0.06016799808,0.00
,,, 0.06017600000,0.00
,,, 0.06018399820,0.00
,,, 0.06019200012,0.00
,,, 0.06019999832,0.04000
,,, 0.06020800024,0.00
,,, 0.06021599844,0.00
,,, 0.06022400036,0.00
,,, 0.06023199856,0.00
,,, 0.06024000049,0.00
,,, 0.06024799868,0.00
,,, 0.06025600061,0.00
,,, 0.06026399881,0.04000
,,, 0.06027200073,0.00
,,, 0.06027999893,0.00
,,, 0.06028800085,0.00
,,, 0.06029599905,0.00
,,, 0.06030400097,0.00
,,, 0.06031199917,0.00
,,, 0.06032000110,0.08000
,,, 0.06032799929,0.00
,,, 0.06033600122,0.00
,,, 0.06034399942,0.00
,,, 0.06035200134,0.00
,,, 0.06035999954,0.00
,,, 0.06036800146,0.00
,,, 0.06037599966,0.00
,,, 0.06038400158,0.04000
,,, 0.06039199978,0.00
,,, 0.06040000170,0.00
,,, 0.06040799990,0.00
,,, 0.06041599810,0.00
,,, 0.06042400002,0.00
,,, 0.06043199822,0.08000
,,, 0.06044000015,0.00
,,, 0.06044799834,0.00
,,, 0.06045600027,0.00
,,, 0.06046399847,0.00
,,, 0.06047200039,0.00
,,, 0.06047999859,0.04000
,,, 0.06048800051,0.00
,,, 0.06049599871,0.00
,,, 0.06050400063,0.00
,,, 0.06051199883,0.04000
,,, 0.06052000076,0.00
,,, 0.06052799895,0.04000
,,, 0.06053600088,0.00
,,, 0.06054399908,0.04000
,,, 0.06055200100,0.00
,,, 0.06055999920,0.00
,,, 0.06056800112,-0.04000
,,, 0.06057599932,0.00
,,, 0.06058400124,0.04000
,,, 0.06059199944,0.00
,,, 0.06060000136,0.00
,,, 0.06060799956,0.00
,,, 0.06061600149,0.00
,,, 0.06062399969,0.00
,,, 0.06063200161,0.00
,,, 0.06063999981,0.00
,,, 0.06064799801,0.00
,,, 0.06065599993,0.00
,,, 0.06066399813,0.00
,,, 0.06067200005,0.00
,,, 0.06067999825,0.00
,,, 0.06068800017,0.00
,,, 0.06069599837,0.04000
,,, 0.06070400029,0.00
,,, 0.06071199849,0.00
,,, 0.06072000042,0.00
,,, 0.06072799861,-0.04000
,,, 0.06073600054,0.00
,,, 0.06074399874,0.00
,,, 0.06075200066,0.00
,,, 0.06075999886,0.00
,,, 0.06076800078,0.08000
,,, 0.06077599898,0.00
,,, 0.06078400090,0.08000
,,, 0.06079199910,0.00
,,, 0.06080000103,0.04000
,,, 0.06080799922,0.00
,,, 0.06081600115,0.08000
,,, 0.06082399935,0.00
,,, 0.06083200127,0.00
,,, 0.06083999947,0.04000
,,, 0.06084800139,0.00
,,, 0.06085599959,0.00
,,, 0.06086400151,0.00
,,, 0.06087199971,0.00
,,, 0.06088000163,0.00
,,, 0.06088799983,0.04000
,,, 0.06089599803,0.00
,,, 0.06090399995,0.00
,,, 0.06091199815,0.00
,,, 0.06092000008,0.04000
,,, 0.06092799827,0.04000
,,, 0.06093600020,0.00
,,, 0.06094399840,0.00
,,, 0.06095200032,0.00
,,, 0.06095999852,0.00
,,, 0.06096800044,0.00
,,, 0.06097599864,0.00
,,, 0.06098400056,0.00
,,, 0.06099199876,0.00
,,, 0.06100000069,0.00
,,, 0.06100799888,0.04000
,,, 0.06101600081,0.00
,,, 0.06102399901,0.00
,,, 0.06103200093,0.04000
,,, 0.06103999913,0.00
,,, 0.06104800105,0.00
,,, 0.06105599925,0.00
,,, 0.06106400117,0.00
,,, 0.06107199937,0.00
,,, 0.06108000129,0.00
,,, 0.06108799949,0.00
,,, 0.06109600142,0.04000
,,, 0.06110399961,0.00
,,, 0.06111200154,0.00
,,, 0.06111999974,0.08000
,,, 0.06112800166,0.00
,,, 0.06113599986,0.00
,,, 0.06114399806,0.00
,,, 0.06115199998,0.00
,,, 0.06115999818,0.00
,,, 0.06116800010,0.00
,,, 0.06117599830,0.04000
,,, 0.06118400022,0.00
,,, 0.06119199842,0.00
,,, 0.06120000035,0.00
,,, 0.06120799854,0.04000
,,, 0.06121600047,0.00
,,, 0.06122399867,0.00
,,, 0.06123200059,0.00
,,, 0.06123999879,0.00
,,, 0.06124800071,0.04000
,,, 0.06125599891,0.00
,,, 0.06126400083,0.00
,,, 0.06127199903,0.00
,,, 0.06128000095,0.00
,,, 0.06128799915,0.00
,,, 0.06129600108,0.00
,,, 0.06130399927,0.00
,,, 0.06131200120,0.00
,,, 0.06131999940,0.00
,,, 0.06132800132,0.00
,,, 0.06133599952,0.00
,,, 0.06134400144,0.00
,,, 0.06135199964,0.00
,,, 0.06136000156,0.00
,,, 0.06136799976,0.00
,,, 0.06137600169,0.04000
,,, 0.06138399988,0.08000
,,, 0.06139199808,0.00
,,, 0.06140000001,0.00
,,, 0.06140799820,0.00
,,, 0.06141600013,0.00
,,, 0.06142399833,0.00
,,, 0.06143200025,0.00
,,, 0.06143999845,0.00
,,, 0.06144800037,0.00
,,, 0.06145599857,0.00
,,, 0.06146400049,0.00
,,, 0.06147199869,0.00
,,, 0.06148000062,0.08000
,,, 0.06148799881,0.00
,,, 0.06149600074,0.00
,,, 0.06150399894,0.00
,,, 0.06151200086,0.00
,,, 0.06151999906,0.00
,,, 0.06152800098,0.00
,,, 0.06153599918,0.08000
,,, 0.06154400110,0.00
,,, 0.06155199930,0.00
,,, 0.06156000122,0.04000
,,, 0.06156799942,0.00
,,, 0.06157600135,0.00
,,, 0.06158399954,0.00
,,, 0.06159200147,0.00
,,, 0.06159999967,0.00
,,, 0.06160800159,0.00
,,, 0.06161599979,0.00
,,, 0.06162399799,0.00
,,, 0.06163199991,0.00
,,, 0.06163999811,0.00
,,, 0.06164800003,0.00
,,, 0.06165599823,0.00
,,, 0.06166400015,0.00
,,, 0.06167199835,0.00
,,, 0.06168000028,0.00
,,, 0.06168799847,0.00
,,, 0.06169600040,0.00
,,, 0.06170399860,0.08000
,,, 0.06171200052,0.08000
,,, 0.06171999872,0.04000
,,, 0.06172800064,0.00
,,, 0.06173599884,0.04000
,,, 0.06174400076,0.00
,,, 0.06175199896,0.00
,,, 0.06176000088,0.00
,,, 0.06176799908,0.00
,,, 0.06177600101,0.00
,,, 0.06178399920,0.00
,,, 0.06179200113,0.00
,,, 0.06179999933,0.00
,,, 0.06180800125,0.00
,,, 0.06181599945,0.00
,,, 0.06182400137,0.00
,,, 0.06183199957,0.00
,,, 0.06184000149,0.00
,,, 0.06184799969,0.00
,,, 0.06185600162,0.00
,,, 0.06186399981,0.00
,,, 0.06187199801,0.00
,,, 0.06187999994,0.04000
,,, 0.06188799813,0.00
,,, 0.06189600006,0.08000
,,, 0.06190399826,0.04000
,,, 0.06191200018,0.00
,,, 0.06191999838,0.00
,,, 0.06192800030,0.00
,,, 0.06193599850,0.04000
,,, 0.06194400042,0.04000
,,, 0.06195199862,0.00
,,, 0.06196000054,0.00
,,, 0.06196799874,0.04000
,,, 0.06197600067,0.00
,,, 0.06198399886,0.00
,,, 0.06199200079,0.00
,,, 0.06199999899,0.00
,,, 0.06200800091,0.04000
,,, 0.06201599911,0.00
,,, 0.06202400103,0.00
,,, 0.06203199923,0.00
,,, 0.06204000115,0.00
,,, 0.06204799935,0.00
,,, 0.06205600128,0.00
,,, 0.06206399947,0.00
,,, 0.06207200140,0.00
,,, 0.06207999960,0.04000
,,, 0.06208800152,0.00
,,, 0.06209599972,0.00
,,, 0.06210400164,0.00
,,, 0.06211199984,0.00
,,, 0.06211999804,0.00
,,, 0.06212799996,0.08000
,,, 0.06213599816,0.04000
,,, 0.06214400008,0.04000
,,, 0.06215199828,0.08000
,,, 0.06216000021,0.00
,,, 0.06216799840,0.00
,,, 0.06217600033,0.00
,,, 0.06218399853,0.00
,,, 0.06219200045,0.00
,,, 0.06219999865,0.00
,,, 0.06220800057,0.00
,,, 0.06221599877,0.00
,,, 0.06222400069,0.00
,,, 0.06223199889,0.00
,,, 0.06224000081,0.00
,,, 0.06224799901,0.04000
,,, 0.06225600094,0.00
,,, 0.06226399913,0.00
,,, 0.06227200106,0.00
,,, 0.06227999926,0.00
,,, 0.06228800118,0.00
,,, 0.06229599938,0.00
,,, 0.06230400130,0.04000
,,, 0.06231199950,0.00
,,, 0.06232000142,0.00
,,, 0.06232799962,0.00
,,, 0.06233600155,0.00
,,, 0.06234399974,0.00
,,, 0.06235200167,0.00
,,, 0.06235999987,0.00
,,, 0.06236799806,0.00
,,, 0.06237599999,0.00
,,, 0.06238399819,0.00
,,, 0.06239200011,0.00
,,, 0.06239999831,0.04000
,,, 0.06240800023,0.00
,,, 0.06241599843,0.08000
,,, 0.06242400035,0.00
,,, 0.06243199855,0.04000
,,, 0.06244000047,0.00
,,, 0.06244799867,0.00
,,, 0.06245600060,0.00
,,, 0.06246399879,0.00
,,, 0.06247200072,0.00
,,, 0.06247999892,0.04000
,,, 0.06248800084,0.00
,,, 0.06249599904,0.00
,,, 0.06250400096,0.00
,,, 0.06251200289,0.00
,,, 0.06251999736,0.00
,,, 0.06252799928,0.04000
,,, 0.06253600121,0.00
,,, 0.06254400313,0.00
,,, 0.06255199760,0.00
,,, 0.06255999953,0.00
,,, 0.06256800145,0.00
,,, 0.06257600337,0.00
,,, 0.06258399785,-0.04000
,,, 0.06259199977,0.00
,,, 0.06260000169,0.00
,,, 0.06260799617,0.00
,,, 0.06261599809,0.00
,,, 0.06262400001,0.00
,,, 0.06263200194,0.00
,,, 0.06263999641,0.00
,,, 0.06264799833,0.00
,,, 0.06265600026,0.04000
,,, 0.06266400218,0.00
,,, 0.06267199665,0.00
,,, 0.06267999858,0.00
,,, 0.06268800050,0.00
,,, 0.06269600242,0.00
,,, 0.06270399690,0.00
,,, 0.06271199882,0.00
,,, 0.06272000074,0.00
,,, 0.06272800267,0.00
,,, 0.06273599714,0.00
,,, 0.06274399906,0.00
,,, 0.06275200099,0.00
,,, 0.06276000291,0.00
,,, 0.06276799738,0.00
,,, 0.06277599931,0.00
,,, 0.06278400123,0.00
,,, 0.06279200315,0.00
,,, 0.06279999763,0.00
,,, 0.06280799955,0.00
,,, 0.06281600147,0.00
,,, 0.06282400340,0.00
,,, 0.06283199787,0.00
,,, 0.06283999979,0.04000
,,, 0.06284800172,0.04000
,,, 0.06285599619,0.00
,,, 0.06286399812,0.00
,,, 0.06287200004,0.00
,,, 0.06288000196,0.04000
,,, 0.06288799644,0.00
,,, 0.06289599836,0.00
,,, 0.06290400028,0.00
,,, 0.06291200221,0.00
,,, 0.06291999668,0.04000
,,, 0.06292799860,0.00
,,, 0.06293600053,0.08000
,,, 0.06294400245,0.00
,,, 0.06295199692,0.00
,,, 0.06295999885,0.00
,,, 0.06296800077,0.00
,,, 0.06297600269,0.00
,,, 0.06298399717,0.00
,,, 0.06299199909,0.00
,,, 0.06300000101,0.04000
,,, 0.06300800294,0.00
,,, 0.06301599741,0.04000
,,, 0.06302399933,0.00
,,, 0.06303200126,0.00
,,, 0.06304000318,0.00
,,, 0.06304799765,0.00
,,, 0.06305599958,0.00
,,, 0.06306400150,0.00
,,, 0.06307200342,0.00
,,, 0.06307999790,0.00
,,, 0.06308799982,0.00
,,, 0.06309600174,0.00
,,, 0.06310399622,0.00
,,, 0.06311199814,0.00
,,, 0.06312000006,0.00
,,, 0.06312800199,0.00
,,, 0.06313599646,0.00
,,, 0.06314399838,0.00
,,, 0.06315200031,0.00
,,, 0.06316000223,0.00
,,, 0.06316799670,0.00
,,, 0.06317599863,0.00
,,, 0.06318400055,0.00
,,, 0.06319200248,0.00
,,, 0.06319999695,0.00
,,, 0.06320799887,0.00
,,, 0.06321600080,0.00
,,, 0.06322400272,0.04000
,,, 0.06323199719,0.00
,,, 0.06323999912,0.00
,,, 0.06324800104,0.00
,,, 0.06325600296,0.00
,,, 0.06326399744,0.00
,,, 0.06327199936,0.00
,,, 0.06328000128,0.00
,,, 0.06328800321,0.00
,,, 0.06329599768,0.04000
,,, 0.06330399960,0.00
,,, 0.06331200153,0.00
,,, 0.06332000345,0.00
,,, 0.06332799792,0.04000
,,, 0.06333599985,0.00
,,, 0.06334400177,0.00
,,, 0.06335199624,0.00
,,, 0.06335999817,0.08000
,,, 0.06336800009,0.04000
,,, 0.06337600201,0.00
,,, 0.06338399649,0.00
,,, 0.06339199841,0.00
,,, 0.06340000033,0.00
,,, 0.06340800226,0.00
,,, 0.06341599673,0.00
,,, 0.06342399865,0.00
,,, 0.06343200058,0.08000
,,, 0.06344000250,-0.04000
,,, 0.06344799697,0.00
,,, 0.06345599890,0.00
,,, 0.06346400082,0.00
,,, 0.06347200274,0.00
,,, 0.06347999722,0.04000
,,, 0.06348799914,0.00
,,, 0.06349600106,0.00
,,, 0.06350400299,0.00
,,, 0.06351199746,0.04000
,,, 0.06351999938,0.00
,,, 0.06352800131,0.04000
,,, 0.06353600323,0.00
,,, 0.06354399770,0.00
,,, 0.06355199963,0.00
,,, 0.06356000155,0.00
,,, 0.06356800348,0.00
,,, 0.06357599795,0.00
,,, 0.06358399987,0.00
,,, 0.06359200180,0.00
,,, 0.06359999627,0.00
,,, 0.06360799819,0.00
,,, 0.06361600012,0.00
,,, 0.06362400204,0.00
,,, 0.06363199651,0.04000
,,, 0.06363999844,0.00
,,, 0.06364800036,0.04000
,,, 0.06365600228,0.00
,,, 0.06366399676,0.00
,,, 0.06367199868,0.04000
,,, 0.06368000060,0.00
,,, 0.06368800253,0.00
,,, 0.06369599700,0.00
,,, 0.06370399892,0.04000
,,, 0.06371200085,0.00
,,, 0.06372000277,0.00
,,, 0.06372799724,0.00
,,, 0.06373599917,0.00
,,, 0.06374400109,0.00
,,, 0.06375200301,0.00
,,, 0.06375999749,0.00
,,, 0.06376799941,0.00
,,, 0.06377600133,0.00
,,, 0.06378400326,0.00
,,, 0.06379199773,0.00
,,, 0.06379999965,0.00
,,, 0.06380800158,0.00
,,, 0.06381600350,0.00
,,, 0.06382399797,0.00
,,, 0.06383199990,0.04000
,,, 0.06384000182,0.00
,,, 0.06384799629,0.00
,,, 0.06385599822,0.00
,,, 0.06386400014,0.04000
,,, 0.06387200207,0.00
,,, 0.06387999654,0.00
,,, 0.06388799846,0.00
,,, 0.06389600039,0.00
,,, 0.06390400231,0.00
,,, 0.06391199678,0.04000
,,, 0.06391999871,0.00
,,, 0.06392800063,0.00
,,, 0.06393600255,0.00
,,, 0.06394399703,0.00
,,, 0.06395199895,0.00
,,, 0.06396000087,0.00
,,, 0.06396800280,0.00
,,, 0.06397599727,0.00
,,, 0.06398399919,0.08000
,,, 0.06399200112,0.00
,,, 0.06400000304,0.00
,,, 0.06400799751,0.00
,,, 0.06401599944,0.00
,,, 0.06402400136,0.04000
,,, 0.06403200328,0.08000
,,, 0.06403999776,0.00
,,, 0.06404799968,0.00
,,, 0.06405600160,0.00
,,, 0.06406400353,0.00
,,, 0.06407199800,0.00
,,, 0.06407999992,0.00
,,, 0.06408800185,0.00
,,, 0.06409599632,0.00
,,, 0.06410399824,0.00
,,, 0.06411200017,-0.04000
,,, 0.06412000209,0.00
,,, 0.06412799656,0.00
,,, 0.06413599849,0.00
,,, 0.06414400041,0.00
,,, 0.06415200233,0.00
,,, 0.06415999681,0.00
,,, 0.06416799873,0.00
,,, 0.06417600065,0.04000
,,, 0.06418400258,0.00
,,, 0.06419199705,0.08000
,,, 0.06419999897,0.00
,,, 0.06420800090,0.00
,,, 0.06421600282,0.00
,,, 0.06422399729,0.00
,,, 0.06423199922,0.00
,,, 0.06424000114,0.00
,,, 0.06424800307,0.00
,,, 0.06425599754,0.00
,,, 0.06426399946,0.00
,,, 0.06427200139,0.00
,,, 0.06428000331,0.00
,,, 0.06428799778,0.00
,,, 0.06429599971,0.00
,,, 0.06430400163,0.00
,,, 0.06431200355,0.00
,,, 0.06431999803,0.04000
,,, 0.06432799995,0.00
,,, 0.06433600187,0.00
,,, 0.06434399635,0.00
,,, 0.06435199827,0.00
,,, 0.06436000019,0.08000
,,, 0.06436800212,0.00
,,, 0.06437599659,0.00
,,, 0.06438399851,0.04000
,,, 0.06439200044,0.00
,,, 0.06440000236,0.08000
,,, 0.06440799683,0.00
,,, 0.06441599876,0.00
,,, 0.06442400068,0.00
,,, 0.06443200260,0.00
,,, 0.06443999708,0.00
,,, 0.06444799900,0.00
,,, 0.06445600092,0.00
,,, 0.06446400285,0.00
,,, 0.06447199732,0.00
,,, 0.06447999924,0.00
,,, 0.06448800117,0.04000
,,, 0.06449600309,0.00
,,, 0.06450399756,0.00
,,, 0.06451199949,0.04000
,,, 0.06452000141,0.00
,,, 0.06452800333,0.00
,,, 0.06453599781,0.00
,,, 0.06454399973,0.00
,,, 0.06455200166,0.00
,,, 0.06455999613,0.00
,,, 0.06456799805,0.00
,,, 0.06457599998,0.00
,,, 0.06458400190,0.00
,,, 0.06459199637,0.00
,,, 0.06459999830,0.00
,,, 0.06460800022,0.00
,,, 0.06461600214,0.00
,,, 0.06462399662,0.00
,,, 0.06463199854,0.00
,,, 0.06464000046,0.00
,,, 0.06464800239,0.00
,,, 0.06465599686,0.04000
,,, 0.06466399878,0.00
,,, 0.06467200071,0.00
,,, 0.06468000263,0.00
,,, 0.06468799710,0.04000
,,, 0.06469599903,0.00
,,, 0.06470400095,0.00
,,, 0.06471200287,0.00
,,, 0.06471999735,0.00
,,, 0.06472799927,0.00
,,, 0.06473600119,0.00
,,, 0.06474400312,0.04000
,,, 0.06475199759,0.04000
,,, 0.06475999951,0.00
,,, 0.06476800144,0.00
,,, 0.06477600336,0.08000
,,, 0.06478399783,0.00
,,, 0.06479199976,0.04000
,,, 0.06480000168,0.00
,,, 0.06480799615,0.00
,,, 0.06481599808,0.00
,,, 0.06482400000,0.00
,,, 0.06483200192,0.00
,,, 0.06483999640,0.00
,,, 0.06484799832,0.00
,,, 0.06485600024,0.00
,,, 0.06486400217,0.00
,,, 0.06487199664,0.00
,,, 0.06487999856,0.00
,,, 0.06488800049,0.00
,,, 0.06489600241,0.00
,,, 0.06490399688,0.00
,,, 0.06491199881,0.04000
,,, 0.06492000073,0.00
,,, 0.06492800266,0.00
,,, 0.06493599713,0.00
,,, 0.06494399905,0.00
,,, 0.06495200098,0.00
,,, 0.06496000290,0.08000
,,, 0.06496799737,0.00
,,, 0.06497599930,0.04000
,,, 0.06498400122,0.04000
,,, 0.06499200314,0.00
,,, 0.06499999762,0.00
,,, 0.06500799954,0.00
,,, 0.06501600146,0.00
,,, 0.06502400339,0.00
,,, 0.06503199786,0.00
,,, 0.06503999978,0.00
,,, 0.06504800171,0.00
,,, 0.06505599618,0.00
,,, 0.06506399810,0.00
,,, 0.06507200003,0.00
,,, 0.06508000195,0.00
,,, 0.06508799642,0.00
,,, 0.06509599835,0.08000
,,, 0.06510400027,0.00
,,, 0.06511200219,0.00
,,, 0.06511999667,0.00
,,, 0.06512799859,0.00
,,, 0.06513600051,0.04000
,,, 0.06514400244,0.00
,,, 0.06515199691,0.00
,,, 0.06515999883,0.00
,,, 0.06516800076,0.00
,,, 0.06517600268,0.00
,,, 0.06518399715,0.04000
,,, 0.06519199908,0.00
,,, 0.06520000100,0.00
,,, 0.06520800292,0.00
,,, 0.06521599740,0.00
,,, 0.06522399932,0.00
,,, 0.06523200125,0.00
,,, 0.06524000317,0.00
,,, 0.06524799764,0.00
,,, 0.06525599957,0.00
,,, 0.06526400149,0.04000
,,, 0.06527200341,0.00
,,, 0.06527999789,0.00
,,, 0.06528799981,0.00
,,, 0.06529600173,0.00
,,, 0.06530399621,0.00
,,, 0.06531199813,0.00
,,, 0.06532000005,0.04000
,,, 0.06532800198,0.00
,,, 0.06533599645,0.00
,,, 0.06534399837,0.00
,,, 0.06535200030,0.00
,,, 0.06536000222,0.00
,,, 0.06536799669,0.00
,,, 0.06537599862,0.04000
,,, 0.06538400054,0.00
,,, 0.06539200246,0.04000
,,, 0.06539999694,0.00
,,, 0.06540799886,0.00
,,, 0.06541600078,0.00
,,, 0.06542400271,0.00
,,, 0.06543199718,0.00
,,, 0.06543999910,0.00
,,, 0.06544800103,0.00
,,, 0.06545600295,0.00
,,, 0.06546399742,0.00
,,, 0.06547199935,0.00
,,, 0.06548000127,0.00
,,, 0.06548800319,0.00
,,, 0.06549599767,0.00
,,, 0.06550399959,0.00
,,, 0.06551200151,0.00
,,, 0.06552000344,0.00
,,, 0.06552799791,0.00
,,, 0.06553599983,0.00
,,, 0.06554400176,0.00
,,, 0.06555199623,0.00
,,, 0.06555999815,0.00
,,, 0.06556800008,0.00
,,, 0.06557600200,0.08000
,,, 0.06558399647,0.04000
,,, 0.06559199840,0.00
,,, 0.06560000032,0.08000
,,, 0.06560800225,0.00
,,, 0.06561599672,0.00
,,, 0.06562399864,0.00
,,, 0.06563200057,0.00
,,, 0.06564000249,0.04000
,,, 0.06564799696,0.00
,,, 0.06565599889,0.00
,,, 0.06566400081,0.00
,,, 0.06567200273,0.00
,,, 0.06567999721,-0.04000
,,, 0.06568799913,0.00
,,, 0.06569600105,0.00
,,, 0.06570400298,0.00
,,, 0.06571199745,0.04000
,,, 0.06571999937,0.04000
,,, 0.06572800130,0.04000
,,, 0.06573600322,0.04000
,,, 0.06574399769,0.00
,,, 0.06575199962,0.00
,,, 0.06576000154,0.00
,,, 0.06576800346,0.00
,,, 0.06577599794,0.00
,,, 0.06578399986,0.00
,,, 0.06579200178,0.00
,,, 0.06579999626,0.00
,,, 0.06580799818,0.00
,,, 0.06581600010,0.00
,,, 0.06582400203,0.08000
,,, 0.06583199650,0.00
,,, 0.06583999842,0.00
,,, 0.06584800035,0.00
,,, 0.06585600227,0.04000
,,, 0.06586399674,0.00
,,, 0.06587199867,0.00
,,, 0.06588000059,0.00
,,, 0.06588800251,0.00
,,, 0.06589599699,0.00
,,, 0.06590399891,-0.04000
,,, 0.06591200083,0.00
,,, 0.06592000276,0.00
,,, 0.06592799723,0.00
,,, 0.06593599916,0.04000
,,, 0.06594400108,0.00
,,, 0.06595200300,0.00
,,, 0.06595999748,0.00
,,, 0.06596799940,0.00
,,, 0.06597600132,0.00
,,, 0.06598400325,0.00
,,, 0.06599199772,0.00
,,, 0.06599999964,0.00
,,, 0.06600800157,0.00
,,, 0.06601600349,0.00
,,, 0.06602399796,0.00
,,, 0.06603199989,0.08000
,,, 0.06604000181,0.00
,,, 0.06604799628,0.00
,,, 0.06605599821,0.00
,,, 0.06606400013,0.00
,,, 0.06607200205,0.00
,,, 0.06607999653,0.00
,,, 0.06608799845,0.00
,,, 0.06609600037,0.00
,,, 0.06610400230,0.00
,,, 0.06611199677,0.04000
,,, 0.06611999869,0.00
,,, 0.06612800062,0.00
,,, 0.06613600254,0.00
,,, 0.06614399701,0.08000
,,, 0.06615199894,0.00
